metal_type,chemical_additive_type,operator_shift,input_material_source,equipment_type,mass_input_kg,reaction_temp_c,reaction_time_min,energy_kWh,batch_size_kg,raw_material_cost_per_kg,material_purity_pct,moisture_content_pct,ambient_temp_c,reaction_pressure_bar,process_yield_pct,cooling_time_min,maintenance_hours_last_month,downtime_last_month_hr,regulatory_compliance_level,equipment_age_years,operator_experience_years,num_operators,shift_duration_hr,week_of_year,quality_check_passed,num_defects,timestamp,cooling_energy_kWh,process_additive_cost,impurity_penalty,rework_cost,cost_eur,cost_per_kg,energy_per_kg,anomaly_cost_per_kg,anomaly_energy_per_kg,anomaly_isoforest
Aluminum,,Night,Local,Type_A,415.0253583766637,143.03571585442722,142.11256578297915,1392.0968368881504,88.3223540359795,8.177777238955738,94.08587735160609,3.414307080143681,12.751744748960592,2.9309926423335173,82.24251913145802,15.108702629216278,21.014575524630157,7.169023549996092,0.5684472622384924,8,14,5,12,8,0,1,2022-03-20 00:00:00,69.60484184440752,0.0,49.090217432664566,20.0,3693.396024604987,41.81722809494439,15.761545897214853,True,True,False
Zinc,,Day,Imported,Type_C,422.36439512174337,131.5557278125046,54.72735046364926,1398.076726961778,85.25091568406938,7.727849074897951,89.88820053653981,1.381793516947658,27.39862770535099,9.731963306601171,74.79924590825524,37.11199129956344,22.697613523924595,7.992710530897935,0.8675016193035209,6,11,3,12,11,1,1,2022-06-17 04:10:00,69.90383634808892,0.0,85.41728127953466,0.0,3564.3477329098205,41.81008150245454,16.39955085225006,True,True,False
Aluminum,Catalyst_B,Day,Local,Type_A,354.4537706742952,70.65671814793916,81.8877159173758,893.4329884784215,79.3322633005268,8.776321421422058,88.20671326590542,2.5047663337062342,38.36046135495036,1.1308242420522792,99.82991459077856,32.106159967804935,27.81920826806372,8.90003777280559,0.791894123085407,18,5,1,8,19,1,0,2022-10-24 22:10:00,44.67164942392108,30.0,83.60349903085934,0.0,3316.1710754670894,41.80103954559769,11.261912257487412,True,False,False
Zinc,Catalyst_B,Day,Local,Type_C,211.22463929584063,94.66705985379812,34.32586469696632,1584.199667997921,42.55475543542257,7.291860372555445,90.51954001692148,1.6451945898829856,21.273404459944206,8.385873608269574,79.72779579258551,44.248079425148816,21.02447733765397,7.58991663112083,0.8338077576937359,17,4,5,12,7,1,4,2022-09-14 22:40:00,79.20998339989606,30.0,40.05013480568831,0.0,1778.8178632601437,41.80068349727739,37.227323992073366,True,True,True
Aluminum,Catalyst_B,Night,Imported,Type_C,387.6814935590932,149.3297403006698,136.6481489488192,1003.5889463046728,41.483566924678776,3.981004860848131,97.44777231149702,1.127212718677224,34.77685347830018,4.433787701059278,85.42751983318607,33.14239305518796,26.072268828149014,17.12901447780649,0.6344145956307401,3,7,2,8,13,1,0,2023-02-23 11:50:00,50.17944731523364,30.0,19.789028843634178,0.0,1733.8331273339209,41.79566165277015,24.192445845529086,True,True,False
Aluminum,,Night,Imported,Type_C,218.8883495172444,149.01061269117235,67.19195342062021,1430.4234867668754,45.75016151361905,7.559588248147529,87.04706227800555,4.8084522047457785,16.904656171112133,7.103195645788879,70.63148051437788,59.76806285198371,28.176094464741038,11.963376287735343,0.8524505996956786,5,6,2,8,3,0,5,2023-08-23 09:40:00,71.52117433834377,0.0,56.70494318734036,20.0,1911.6218450543624,41.78393653288644,31.265976762531484,True,True,False
Zinc,,Day,Local,Type_B,488.3302683751282,117.22009863598926,33.655661429784374,1189.5016734179217,94.66801030630305,7.79612740585396,99.2534792983777,1.1853960253514415,26.134800392591902,9.521021894388833,80.15732104746193,54.04276596559888,13.481221570505042,8.486369055015219,0.8860593849365574,1,3,4,8,4,1,4,2022-05-28 20:00:00,59.47508367089608,0.0,7.290973091416132,0.0,3954.9367855623223,41.776908300554,12.5649801825266,True,False,False
Zinc,Catalyst_B,Day,Imported,Type_B,478.88061120763786,87.04779021824109,82.57339477712891,274.9214802939665,86.8730644033026,7.305941471850248,94.26277198464268,1.1730549171973426,38.18504635471109,2.618169396698732,96.457003185494,14.726103724661218,24.54611568869573,2.0108767192535404,0.8476048717938145,15,4,3,8,10,1,2,2022-07-11 01:10:00,13.746074014698326,30.0,54.948945172637934,0.0,3628.7100649406793,41.77025514024263,3.164634310787763,True,False,False
Aluminum,Catalyst_B,Day,Imported,Type_C,406.46572827642217,77.06325731260615,161.28025154301258,1864.289089138351,84.3007958794542,7.731430399681664,86.84017361450576,2.5875878698562813,25.49374962847066,9.770922380476511,95.48152077478925,38.02930959863836,38.78297214564275,8.154157100531682,0.9806793766014078,10,2,4,12,35,1,4,2022-10-15 03:50:00,93.21445445691757,30.0,106.98036831542387,0.0,3520.718183178218,41.76375971838586,22.114727028249987,True,True,False
Aluminum,,Night,Imported,Type_A,453.4327343872619,108.8861394959749,138.5950658327273,555.2096626678327,74.72506924433348,6.57607235078255,90.3917419251975,0.4720740020085989,13.3406129122147,2.291552715848425,72.47923258517598,10.157391376167345,32.84185605971687,1.0098374145132285,0.8714082644449641,1,8,4,12,25,0,4,2023-06-24 03:50:00,27.76048313339164,0.0,87.13397463112383,20.0,3120.605281229697,41.76115609911379,7.430032093412013,True,False,False
Aluminum,Catalyst_B,Night,Local,Type_C,373.4922334089914,94.92357454289672,51.66472366872492,1047.4695007420096,94.23174244229344,9.74564381165395,83.01294228282516,7.483237733075832,13.462370498556703,6.806743581753667,76.3071278537313,37.48289161327886,10.544489441901275,19.475042972436285,0.9257213729315634,12,22,1,8,45,0,2,2023-05-10 05:20:00,52.37347503710048,30.0,126.89068251670145,20.0,3934.061955170406,41.74879773213984,11.115888060580746,True,False,False
Aluminum,,Night,Local,Type_B,382.6351728933489,89.70830122824816,179.0405677369697,814.1175921434615,90.3099967277028,9.259573689362984,88.23589929928492,6.531002104141102,17.568730432890014,1.4016399590079256,85.61938253606367,20.552168513138305,32.7152151118077,16.215883401661465,0.7815668095519851,19,25,2,12,13,0,1,2023-11-16 06:40:00,40.705879607173074,0.0,90.02717411105759,20.0,3767.311175369444,41.71532844507138,9.014700715781657,True,False,False
Zinc,,Night,Imported,Type_A,368.25512127542765,135.44744016597093,64.66559919846162,1547.7831828759893,52.24690000157423,5.27987277767829,92.75138577468,6.422792876199167,28.12399113048056,2.7614030488546044,79.80375250541056,31.543291816409926,1.1773792871633626,16.41508828687719,0.96519316295167,13,7,2,12,43,1,0,2022-09-29 12:30:00,77.38915914379947,0.0,53.38678621248009,0.0,2179.212619538729,41.70989320845961,29.62440226749058,True,True,False
Magnesium,,Night,Local,Type_A,239.91646721966683,85.22929127982121,39.07299353140568,457.3610217218999,41.83267917127616,6.518769443388715,87.90684200201262,5.954072228173026,17.73351105840218,4.4349616918074295,83.99673506136547,31.072565833798723,3.689824040164256,18.97372884994426,0.7976478816134565,16,28,1,12,12,0,0,2022-02-13 17:50:00,22.868051086094997,0.0,58.02695488812782,20.0,1744.8072973040742,41.70919319224771,10.933103754825739,True,False,False
Magnesium,Catalyst_B,Night,Imported,Type_A,268.1510057995981,121.25812249396115,149.3414794051718,643.2437264105162,55.709830798465525,7.980297014500301,92.1994267646346,8.891898242251298,12.821842915765648,2.976938657770209,90.74018351838856,59.59822671079615,28.42956344409213,19.96859581647613,0.702277805087992,10,16,5,12,20,1,3,2022-05-06 22:20:00,32.16218632052581,30.0,41.83463117753317,0.0,2323.31260760379,41.70381733896388,11.546323461966676,True,False,False
Aluminum,,Day,Imported,Type_A,375.9752169684536,73.48014078514562,143.49370142526595,711.6879501232577,79.5113856184301,8.239686336073227,87.91785264068945,7.979595601183823,33.621653006513355,5.596992543960537,96.05032641429987,44.64147180354808,32.68222611646082,3.442543982353554,0.5205227669157638,16,22,1,8,9,0,4,2022-06-26 03:20:00,35.58439750616289,0.0,90.85175949723232,20.0,3314.122290254123,41.68110346055818,8.950767799955107,True,False,False
Magnesium,,Day,Imported,Type_C,303.7100165742822,52.44928901843768,140.97285670610367,1857.292075755803,47.33880166657444,5.616287598364266,91.49546299369618,1.74290979436018,31.630495186623023,6.4403240393988295,76.56366284469657,40.69953063198911,14.24480559083104,13.064181073509625,0.7143737784596762,12,15,4,8,16,1,0,2022-05-09 16:40:00,92.86460378779014,0.0,51.65826150282262,0.0,1972.69055269409,41.6717467118943,39.234032344913,True,True,True
Aluminum,,Day,Local,Type_B,388.0996272871661,90.30711758195844,97.65971238264098,1353.09308394439,49.41897872164403,4.615841495537105,86.80750779697573,1.0018074701636537,18.628295802277474,6.65049810942422,94.31057494123336,51.51668916741494,39.95979597198752,3.957492524639361,0.8482598086145925,1,7,4,12,39,1,4,2023-05-10 17:10:00,67.6546541972195,0.0,102.40002613965132,0.0,2059.348184907431,41.67120078516512,27.380029271057676,True,True,False
Aluminum,,Night,Imported,Type_C,210.04011488015615,145.68867384347195,52.53338732097523,1826.1011155386475,53.29767134154648,9.093628741024707,86.43453316486443,0.7653882952733948,31.350974506988408,7.559780510950005,75.65531067386938,33.034389419259554,11.092570112233735,7.607692928265801,0.9180582431560218,9,22,3,12,20,1,2,2022-03-12 09:50:00,91.30505577693238,0.0,56.98584424909645,0.0,2219.6494455751376,41.64627440007649,34.262305830145515,True,True,False
Zinc,,Day,Imported,Type_A,337.7177687685419,132.3319130020439,171.1326721648115,214.8859279153751,44.86660241679713,5.144142527949854,87.54841290002666,3.0474490145601294,25.48970398943639,3.06627093736503,98.74833954969986,21.59651678672293,34.715773755503655,13.241048553288577,0.8765836286220259,11,12,1,8,49,1,2,2022-03-10 15:10:00,10.744296395768757,0.0,84.1024442606031,0.0,1868.4519785682496,41.64460596349368,4.789440615965301,True,False,False
Aluminum,Catalyst_B,Night,Local,Type_A,356.2412785010307,127.80549799918886,123.65358795193428,1648.865699156208,89.82357846398818,9.565855164711987,92.3296561100556,4.795184532190088,22.47690554079808,1.9861768369319532,93.69186029330626,42.58731080669348,12.27669997296998,9.761055189003418,0.5960679514633789,10,6,3,12,41,0,1,2023-05-16 16:10:00,82.4432849578104,30.0,54.649862277927305,20.0,3738.707669800082,41.62278695341662,18.356713541726315,True,True,False
Magnesium,,Day,Local,Type_C,325.1170451494908,83.54156576559893,91.02084274711046,316.6512624572737,43.97668031479078,5.070595688722552,82.56740161372018,9.57822420717678,31.57639253536092,6.097977148920458,86.71502500218472,41.124147327710936,31.02766115055349,14.634639748204224,0.6462356022696811,3,9,2,12,52,0,2,2023-03-25 11:00:00,15.832563122863684,0.0,113.35269753250154,20.0,1830.3212193796949,41.6202679756184,7.200435780751137,True,False,False
Magnesium,Catalyst_B,Night,Imported,Type_A,345.47031595140066,137.68450610073478,140.24498413779014,1270.4134993995428,57.50066511704787,6.327530708347381,95.0902001800269,8.10230733539437,28.460605653786743,8.04683900263608,89.93963819858459,12.392866048031667,1.116858469250599,1.9886094662073828,0.8897269669219887,10,24,2,8,51,1,2,2022-05-21 23:00:00,63.52067496997714,30.0,33.92380190128477,0.0,2392.046991523131,41.60033604226838,22.093892250002668,True,True,False
Magnesium,Catalyst_B,Day,Local,Type_C,391.4683109705535,84.4963253296738,162.32098622194718,1371.483893116358,79.70552096850008,7.640177567629548,88.2318111493498,2.5001286947022674,10.665312832413411,5.325047100885948,73.5602583528959,21.89584209493456,37.17574292212385,16.747093005749022,0.7046005846143875,19,28,2,8,36,0,4,2023-03-29 23:10:00,68.5741946558179,30.0,92.13746025093072,20.0,3315.758497054956,41.600110717115264,17.206887006715302,True,True,False
Magnesium,Catalyst_B,Day,Imported,Type_C,299.5840387323093,91.24913454751255,114.84094623383282,1575.7265629629635,65.7996382520783,7.968912966846527,86.02794614844346,6.321049297097733,23.256665535343423,9.476377242459114,78.68272533479187,25.243410404080432,35.425058826691014,4.756281582165056,0.8788188234569886,2,1,5,12,21,1,1,2023-04-18 10:20:00,78.78632814814819,30.0,83.71608644469255,0.0,2736.592951588075,41.58978718247952,23.947343858128185,True,True,False
Magnesium,Catalyst_B,Night,Local,Type_B,271.0307053507745,129.37995668332482,84.26461757757589,782.2799415452896,67.26116664159595,9.491283321542262,97.47862676297812,8.48319799474866,17.394198979699762,6.949785340651079,76.05525602408338,41.18809706043699,9.317072433312884,9.477099708167586,0.8216859820231709,4,28,5,8,31,0,3,2022-02-22 17:30:00,39.113997077264486,30.0,13.667391337652075,20.0,2795.8949559376497,41.56774399759816,11.63048428395098,True,False,False
Magnesium,Catalyst_B,Day,Local,Type_A,350.62590121221393,117.10915433124018,141.65471126440056,1003.4118953382016,78.85159597696774,8.457721860786165,81.75909113634158,1.9022351152892547,31.024089847314468,2.880007114578108,71.12601061321425,51.977809170380496,0.9031491713792716,9.366439745958184,0.8488119475436633,10,22,5,8,7,1,4,2022-11-27 20:30:00,50.17059476691008,30.0,127.91470218500191,0.0,3276.743311701678,41.55582738818378,12.725321319194281,True,False,False
Aluminum,Catalyst_B,Day,Imported,Type_C,443.1467705719445,110.96021827685917,94.65891943263055,103.6106359695822,101.41299012171262,9.371091469073924,96.33835221570683,8.033733729938415,38.76098929929017,1.1289942129102593,74.6588520355037,15.458734373190104,7.008049208636402,3.708241495710736,0.9474502095967376,19,12,3,12,49,1,0,2023-10-26 12:00:00,5.18053179847911,30.0,32.45294781162864,0.0,4214.24686210029,41.555296387992165,1.0216702598476983,True,False,False
Aluminum,,Night,Local,Type_B,415.9564743154047,115.25467090631275,67.2437936633051,1658.9777951259466,54.049616237704505,4.84753664564844,96.73078248790549,4.488323300680099,25.13987940269597,4.94595365216996,75.6277117242627,23.85696037103377,5.612215250201373,3.983011805599781,0.6013983167481289,17,22,4,12,15,1,1,2023-04-30 04:50:00,82.94888975629733,0.0,27.19704380202025,0.0,2245.983049853613,41.55409799721827,30.693609142938914,True,True,False
Magnesium,,Night,Local,Type_A,295.57037995671976,129.32779898874674,100.12296101032724,1029.4862640287756,49.66628032184494,6.276194063115958,89.6925200320948,6.371244813583495,25.87847452494276,9.891316335263,79.01670332685347,14.492387480532738,5.047395909272123,18.383283146535927,0.6058814062032212,10,10,3,12,17,1,1,2023-07-16 09:00:00,51.47431320143878,0.0,60.93171541020034,0.0,2063.6881339996808,41.55109101439996,20.728072594878263,True,True,False
Zinc,,Day,Local,Type_A,195.99331274117475,130.34375261985986,168.6728383569191,1244.8663253491104,43.172931857748914,8.217634572753752,96.11993312481096,5.065863819234551,34.963583000635296,9.643734811512784,74.52445340536381,14.024803328580724,28.607403378714512,10.31945007299065,0.7135786907347463,10,3,5,8,20,1,2,2023-02-01 16:00:00,62.243316267455526,0.0,15.209343210511909,0.0,1793.7945780824275,41.54905633911605,28.834417116975924,True,True,False
Aluminum,Catalyst_B,Day,Local,Type_C,273.983777644138,84.08535879960836,125.93034784636592,704.7855886096262,44.79430790837456,6.298746940501271,99.2341151560358,3.558070690000118,17.546002427909638,5.149473741963375,93.58281883869093,34.78915043870544,38.23582649379253,19.32723317706717,0.5900697838865278,6,6,2,12,21,1,4,2022-07-26 21:00:00,35.23927943048131,30.0,4.196800455793955,0.0,1861.1091670035369,41.5478942282216,15.733820244555275,True,True,False
Magnesium,,Day,Imported,Type_A,487.73108429787385,113.49981306480812,165.0345328427678,1098.8347473214017,94.66213859194332,7.5234142128418755,92.43740102350668,0.9406723540949636,20.049543430622776,3.476655632949475,84.61053606794597,59.10764112493203,6.014149740543746,3.2189381634522496,0.8199861876466992,15,27,5,8,48,0,0,2023-05-09 11:30:00,54.941737366070086,0.0,73.77029197830154,20.0,3930.039390673583,41.516486412954,11.60796453224144,True,False,False
Magnesium,,Day,Local,Type_A,437.0228713637654,149.10886380541996,46.74027461924038,271.4031157579982,72.86149711628481,6.540613551062691,88.07467219312346,6.690508969411344,13.493515450220857,7.598700814459574,80.1465030505922,51.4364614109898,11.082762778453551,2.5187764358155684,0.8385192665913591,12,26,4,8,42,0,0,2023-05-01 13:40:00,13.57015578789991,0.0,104.2328200023068,20.0,3024.9101656325024,41.51589365237493,3.7249181872401933,True,False,False
Magnesium,Catalyst_B,Night,Imported,Type_B,487.43318227574525,70.12538038428389,160.07379294399624,1428.4320351663591,76.40857064399978,5.928397799664674,94.20079104186844,2.0285117860689352,16.187891980216435,7.986727488368731,99.6983547380431,30.82509693450999,21.650174533417605,18.994291727181963,0.5610476807733877,10,29,4,12,11,1,1,2023-08-16 16:40:00,71.42160175831796,30.0,56.53453754288154,0.0,3172.099742175308,41.51497293352924,18.694657197837937,True,True,False
Aluminum,,Day,Local,Type_C,433.6439888955316,108.13826613699948,100.69796437336912,593.8165461137489,76.31220859632242,6.881262578106872,94.1497427390187,8.85305074209545,35.56708490517934,3.714553688455797,89.07679631550994,45.49574934583818,29.283447923585385,0.9301144351962608,0.6259730399589636,6,2,4,8,29,0,0,2023-09-24 00:30:00,29.69082730568745,0.0,50.73857789433952,20.0,3167.8129858922443,41.51122139118517,7.781409515414886,True,False,False
Aluminum,Catalyst_B,Day,Local,Type_C,498.15244507022976,111.35129599077348,59.50109636991455,152.61801287724538,49.38531621150018,3.664339242273753,83.48264994668969,5.978533247099581,25.402617025974564,2.805102252703191,87.78561118871528,41.97762207445911,32.38919219596001,10.645057242228988,0.5753235156150505,5,28,1,8,23,1,2,2023-08-31 12:10:00,7.630900643862269,30.0,164.5631663027484,0.0,2050.030640298155,41.51093477904616,3.090352043583873,True,False,False
Aluminum,,Night,Imported,Type_A,279.2661602724449,57.8049207421894,33.81204535130134,1950.882305266828,66.64805887240891,8.76640861514931,92.55174458965216,8.738925548496647,34.20033749629217,7.609099005906222,70.64655277584725,22.115128208612127,25.51226042266488,5.485263988312614,0.6179192051784571,13,7,3,8,4,0,1,2022-12-01 16:20:00,97.5441152633414,0.0,41.60091378352621,20.0,2766.057051387564,41.5024398037294,29.27140472315328,True,True,False
