metal_type,chemical_additive_type,operator_shift,input_material_source,equipment_type,mass_input_kg,reaction_temp_c,reaction_time_min,energy_kWh,batch_size_kg,raw_material_cost_per_kg,material_purity_pct,moisture_content_pct,ambient_temp_c,reaction_pressure_bar,process_yield_pct,cooling_time_min,maintenance_hours_last_month,downtime_last_month_hr,regulatory_compliance_level,equipment_age_years,operator_experience_years,num_operators,shift_duration_hr,week_of_year,quality_check_passed,num_defects,timestamp,cooling_energy_kWh,process_additive_cost,impurity_penalty,rework_cost,cost_eur,cost_per_kg,energy_per_kg,anomaly_cost_per_kg,anomaly_energy_per_kg,anomaly_isoforest,anomaly_label
Zinc,,Night,Local,Type_A,110.89877864521404,67.05541279903869,51.44875830895862,1978.4219583734664,40.65300472158994,5.219134213005416,89.80442245108495,9.21035571423462,25.048343377565097,5.01104259446635,75.11366027120029,48.338645435778,35.03659554989633,13.268439866836754,0.5611880974688094,6,17,5,12,9,1,4,2022-08-28 21:10:00,98.92109791867334,0.0,22.6135419551449,0.0,859.5172609719607,21.142773255219915,48.66606962812687,False,True,True,Anomaly
Aluminum,Catalyst_B,Night,Imported,Type_B,462.5455680128022,56.75637715803167,87.67221842405291,1753.3463745217662,60.01944321952457,9.164157749634924,92.25704457804795,3.3970016917843706,29.73763246354683,3.314536046115725,88.54000273829107,21.01253252756856,13.646195214167456,12.032869814194594,0.6640865341674397,5,16,2,8,9,0,2,2022-08-29 23:10:00,87.66731872608831,30.0,71.62939427489232,20.0,4594.115358918855,76.54378502172395,29.212973004577883,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_C,410.277027471973,70.1012410565769,93.42129748548162,1791.9756553707543,40.24116934879633,1.7496400000670844,81.42192226321798,9.697256714274353,26.423484731119416,3.1573234763292497,93.0594164455662,15.693211548424054,23.718753784256496,15.107474350767385,0.5920493411408752,17,6,3,12,51,1,1,2022-09-01 05:10:00,89.59878276853772,30.0,152.44317019980332,0.0,1153.648088809525,28.66835401352551,44.53090415535737,True,True,True,Anomaly
Aluminum,,Night,Imported,Type_A,368.917747744294,143.91438750516332,108.9613978380874,1705.4658014313138,42.07149274421721,9.136869054514104,82.31996144029273,1.742794310423127,32.43145453435679,4.477237033522039,96.2607795268909,41.95074409174656,15.288206344305276,9.510577409274878,0.7036723049457414,16,10,2,12,17,1,4,2022-09-01 14:10:00,85.2732900715657,0.0,130.44960010958954,0.0,3735.2214368393406,88.78271706564898,40.53732563757754,True,True,True,Anomaly
Magnesium,Catalyst_B,Night,Imported,Type_A,275.96071982558897,64.50200567796604,99.71802487288856,1520.2330222529506,49.75175140892726,9.450295845290324,99.35637611136976,5.5775488463870815,22.8583335195242,4.363732291800615,87.50740179392135,19.69110057179268,8.64319158812561,2.483676624190214,0.617193311513284,3,9,1,8,14,0,2,2022-09-02 19:30:00,76.01165111264753,30.0,3.5522982320669167,20.0,2876.170473488751,57.81043665877182,30.556371970860223,True,True,True,Anomaly
Aluminum,,Night,Local,Type_C,350.5148800354432,50.47865944312996,99.49703941903748,1033.9789655720638,49.55665523833044,8.90585974064625,99.98478648976086,0.4267761241218826,28.31622567791616,2.2470462962859346,87.15904623345916,30.8066679708776,8.780416931511308,1.8818334335498927,0.7053354779211123,18,2,1,12,19,0,0,2022-09-03 13:00:00,51.69894827860319,0.0,0.1066512343277435,20.0,3302.8317087129776,66.64759138462489,20.86458338641699,True,True,True,Anomaly
Zinc,Catalyst_B,Night,Local,Type_A,70.19220492059819,123.67699165115154,47.5911267691058,1850.0422065266212,45.03950803363372,3.1638845746722555,87.91354183588318,6.883720247021894,36.76580555904428,5.608395353109359,71.11034285804423,34.102974266509165,22.0959654740328,3.9878517652303103,0.7453773852116519,19,16,5,12,12,1,4,2022-09-04 04:10:00,92.50211032633108,30.0,16.967502964398495,0.0,529.0925819096059,11.747299315847332,41.07598611301622,False,True,True,Anomaly
Magnesium,Catalyst_B,Day,Local,Type_A,477.22883951643394,122.09354122952746,150.3436644346454,1911.969500539373,47.963988131134336,7.135178537243968,97.03340199242912,2.753612720900238,23.25390888814913,1.3474080517447495,76.35984259267767,58.48429825644185,1.8328415397601416,7.953307613193241,0.9553079791843953,9,13,3,12,6,1,1,2022-09-04 04:40:00,95.59847502696866,30.0,28.314922489296173,0.0,3697.706319331944,77.09338742271294,39.86260473820519,True,True,True,Anomaly
Magnesium,Catalyst_B,Night,Local,Type_C,479.4281222349253,114.61259931242196,122.08330543872472,1716.009129843721,62.28875185802573,7.286468893446652,93.47787873382066,3.254539671304957,23.61950331314752,4.426160447943591,97.2378080312414,44.59026463833855,5.950683441178248,16.239653925947334,0.6597148412485996,3,8,1,12,1,0,1,2022-09-05 21:50:00,85.80045649218606,30.0,62.53776703265665,20.0,3851.700432461752,61.83621147588417,27.549261763263573,True,True,True,Anomaly
Zinc,Catalyst_B,Night,Imported,Type_A,456.0953806381023,95.47810148577926,100.80227851773424,1702.4229489415766,69.29517078005114,9.769025507388136,94.02821892205743,9.86884832792341,19.830284540155137,5.469842880117239,91.5867414226776,59.84672675829143,11.108572982366734,0.9627200229460308,0.7951958225043549,8,6,2,8,15,1,6,2022-09-09 12:00:00,85.12114744707884,30.0,54.47403527663258,0.0,4744.199696338699,68.4636410147137,24.567699736901062,True,True,True,Anomaly
Magnesium,,Night,Local,Type_C,291.74398036132595,59.79794012881038,70.47180212886103,1903.5514828742264,46.25500724162066,5.093510036620163,95.58005397404172,7.927715028615671,24.507443170530124,1.845818994520816,91.7845905558508,54.55844893642282,11.790085860708729,11.567080685539008,0.7612325011271999,17,18,2,12,26,1,3,2022-09-09 16:40:00,95.17757414371133,0.0,25.78985293190578,0.0,1752.268146293008,37.882777471847454,41.15341443858632,True,True,True,Anomaly
Aluminum,,Day,Imported,Type_C,461.40740080121856,131.54861302549187,100.5028420777322,1299.9868367524844,46.23778926937253,6.958563562908339,80.58412087809566,1.1564739345289088,17.64407119250323,8.65165435082325,99.81029639520982,14.490412145900567,29.79465609066507,7.874567733829945,0.6932759051492123,12,4,1,12,31,1,1,2022-09-09 19:40:00,64.99934183762421,0.0,179.1726063981706,0.0,3562.6268057412094,77.05011121933245,28.115246366538187,True,True,True,Anomaly
Magnesium,,Night,Local,Type_C,68.14479213784003,86.10541174338181,62.19618804561112,1888.0754859066908,45.94112478315977,5.580796835769454,90.42019671313012,5.664704902052957,22.24094755784784,9.74199257187238,97.33597718108938,44.407614846080826,6.203197877503754,9.868338968101176,0.99690082251961,6,21,5,8,28,0,3,2022-09-09 20:20:00,94.40377429533454,0.0,13.05627407410291,20.0,685.9833649776524,14.931792989733399,41.09772006711481,False,True,True,Anomaly
Aluminum,,Night,Local,Type_C,402.2893249895778,81.82294976454962,142.99764268122118,1902.6853949509,44.32983435912569,8.946726683373619,88.53662404202962,3.4151273118836176,21.488193408166172,2.8573884910879457,78.54966137781162,19.812201334535114,29.97912736390638,9.75711374484291,0.7997048474084915,8,20,5,8,38,0,1,2022-09-10 05:50:00,95.134269747545,0.0,92.23187552467328,20.0,3952.4788009607487,89.16069410367864,42.92110319061491,True,True,True,Anomaly
Aluminum,Catalyst_B,Day,Imported,Type_C,169.3450933382632,121.38728750302216,162.54267060946165,1930.0308830369063,41.21108729670339,5.297988681745236,90.5945759984619,4.059170398641067,38.20765512034306,2.650599600098762,96.30503113535823,17.713657963123914,6.804495961463979,8.144214896991109,0.5982025432677298,16,4,1,12,11,1,0,2022-09-13 01:10:00,96.50154415184534,30.0,31.855248108528208,0.0,1224.8310714542845,29.72091133233126,46.832806645975,True,True,True,Anomaly
Aluminum,,Day,Local,Type_B,392.7278608470571,104.37053018547417,154.36433717028115,1193.777578617544,43.94640097067056,8.863943858679793,96.63328334041104,5.625139214701723,17.948815197273646,7.507962752506225,99.42095741076837,39.60472695197531,32.83215174269111,7.181897044207557,0.9452028829119714,3,28,5,12,24,1,2,2022-09-14 00:20:00,59.68887893087721,0.0,26.44406863597056,0.0,3668.860588013343,83.48489311927747,27.164399182865065,True,True,True,Anomaly
Magnesium,,Day,Local,Type_B,492.4702523329773,76.41103841301347,54.23879230336554,1866.7698744383304,43.07324731851568,2.250833701094725,97.04572697810016,4.725203427783397,35.7688429285607,7.421999544552192,82.53321032578829,48.0036099630275,2.821931006724876,4.976826311166073,0.6255735234830104,8,8,4,8,27,0,0,2022-09-14 17:00:00,93.33849372191652,0.0,29.097831611110585,20.0,1357.8598804100288,31.52443720736914,43.33942738596055,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_B,487.4446816438047,111.3380575536367,66.45450081718437,377.402310327218,54.06052854694475,8.977460374706508,83.98297562030716,3.101803443281113,38.5970343603245,8.008199420300752,99.50720243884852,19.379906244689657,5.667513119452305,19.418309324931908,0.9169389653155856,5,15,5,8,38,0,1,2022-09-14 19:40:00,18.8701155163609,30.0,156.14826699280874,20.0,4694.232518721779,86.83290091485935,6.981106557245212,True,False,True,Anomaly
Zinc,Catalyst_B,Day,Local,Type_C,211.22463929584063,94.66705985379812,34.32586469696632,1584.199667997921,42.55475543542257,7.291860372555445,90.51954001692148,1.6451945898829856,21.273404459944206,8.385873608269574,79.72779579258551,44.248079425148816,21.02447733765397,7.58991663112083,0.8338077576937359,17,4,5,12,7,1,4,2022-09-14 22:40:00,79.20998339989606,30.0,40.05013480568831,0.0,1778.8178632601437,41.80068349727739,37.227323992073366,True,True,True,Anomaly
Zinc,Catalyst_B,Night,Local,Type_C,423.1163695242954,130.8414108054127,100.52509723669384,864.8810883718062,44.17146102646623,7.702013652505739,89.07527169589592,3.824848149301867,39.05808775562335,8.60912272058825,88.13541426289169,31.48105965008936,36.85448184478607,12.459322977578289,0.5996990316677918,1,4,1,12,43,0,4,2022-09-16 13:30:00,43.24405441859031,30.0,92.44862756143662,20.0,3545.501095599868,80.26678342098553,19.580087872882334,True,True,True,Anomaly
Aluminum,,Night,Imported,Type_C,433.6396483066071,131.20708886385358,87.40567629925278,1271.0854312540005,53.6756933868873,8.179739464388073,83.59667094366073,3.2334523999640776,13.83168781010674,1.5639765534813792,89.52295663452334,28.887295763374823,31.755937893791018,9.260562527567476,0.9569915170562898,2,29,1,8,32,1,2,2022-09-19 22:50:00,63.55427156270002,0.0,142.2626768609703,0.0,3877.6372001561313,72.24195823995481,23.68083858912049,True,True,True,Anomaly
Magnesium,Catalyst_B,Day,Local,Type_A,329.34401501036064,145.18552296078838,112.39080011146412,1842.1309477668383,54.6132178963911,7.253830229726492,92.02137565209044,0.1946155245833114,32.679587994367935,4.450242960839277,75.21556680259931,22.29627817567636,6.059308212722199,6.20907329215531,0.5226801487230339,1,16,4,12,26,1,1,2022-09-22 10:00:00,92.10654738834192,30.0,52.55424353999916,0.0,2753.040055556387,50.409775537843025,33.73049636557981,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_A,322.26963667454663,76.72158815904126,105.48625579269196,1590.1757098397077,56.12386613583277,9.68922823253722,91.97020486340628,7.587377830605768,32.219765621179164,9.554918147243916,84.1817407964657,23.93479040295791,1.1457070637878886,12.58868863722781,0.5133472126747738,19,5,1,8,9,1,1,2022-09-23 12:10:00,79.50878549198538,30.0,51.75518322482207,0.0,3384.293305905096,60.30043079559633,28.33332447182298,True,True,True,Anomaly
Magnesium,,Day,Imported,Type_B,450.3650250167663,95.0211630113552,162.3050802192959,1767.458037552292,58.34629574944928,6.92580008437818,96.24927542374228,9.269829924678854,31.55846092509129,3.8649297171276302,87.52720645526892,17.137587096762267,21.924149472749797,3.2780350832698724,0.8341746742312901,8,9,4,12,50,1,3,2022-09-25 04:50:00,88.3729018776146,0.0,33.78390335234611,0.0,3384.190360683214,58.00180315157636,30.292549250120555,True,True,True,Anomaly
Aluminum,Catalyst_B,Day,Local,Type_B,259.0654118823063,110.0588092488793,34.560919157269026,1538.1262305009193,42.92140123964897,7.171539251449409,95.13642730047476,2.90849354674935,18.50038321175956,9.67231786682249,72.82848631358978,13.158317141680078,16.442374551786596,10.097538000206336,0.6144148533140936,4,4,5,8,29,1,1,2022-09-27 13:00:00,76.90631152504596,30.0,25.199669292441005,0.0,2128.946638282277,49.60105161514733,35.835881077434706,True,True,True,Anomaly
Magnesium,Catalyst_B,Day,Imported,Type_C,394.8043723735407,105.35193199696052,81.02285071008235,309.82434187829944,45.115230570691,9.373954748591268,81.47191571799911,4.425381098217031,29.29283028462706,6.531872331112687,71.90180337611436,54.649597838938206,32.755244999944495,8.159299745456263,0.694682927142761,13,22,3,8,3,1,3,2022-09-29 11:20:00,15.491217093914972,30.0,146.2993737247885,0.0,3910.142245522552,86.67011552552647,6.867400165290878,True,False,True,Anomaly
Zinc,,Day,Local,Type_B,402.7295151148113,129.7652334672382,92.50240388368684,1952.224250748459,55.41310619531804,6.964322030076911,85.09376153711959,9.775435972221958,23.79080125758531,5.7329023702243065,97.90918144834671,45.9893033662071,18.997760257023423,15.025605560449677,0.8901987782487784,15,28,1,12,30,1,0,2022-09-29 13:10:00,97.61121253742296,0.0,120.0636437668315,0.0,3171.321193823667,57.23052562051859,35.2303703002559,True,True,True,Anomaly
Aluminum,,Night,Imported,Type_C,499.7928602277995,50.56345326369364,77.4432085961678,1427.6320284232331,57.94044306464365,7.59794155641092,81.23024319580186,2.2292384337240536,33.04669320593996,1.3061249905796606,99.85574805320309,12.15679468051757,14.288621745935432,3.6971040379462505,0.8344030909981239,19,23,4,12,20,1,3,2022-10-01 14:50:00,71.38160142116166,0.0,187.6198087790077,0.0,4168.22668309176,71.9398482756044,24.639646383622512,True,True,True,Anomaly
Magnesium,,Night,Imported,Type_C,464.7801626201144,61.507955071688336,145.5623515084589,1718.6519844933175,48.71134078756457,8.155522431679117,98.4556257438533,3.3856228579075696,25.609702466259243,2.8259727100958907,82.04463324859978,18.965768143988377,21.587930564373018,6.934908288239134,0.696487212109879,16,19,5,12,51,1,0,2022-10-01 17:10:00,85.93259922466588,0.0,14.355890358363595,0.0,4014.644311758476,82.41703568100854,35.28237894309961,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Local,Type_B,449.34357091678913,112.25111199271872,131.17052616106602,1258.642406786753,42.15767982251832,8.641984037943757,87.63884268775573,7.824381226709569,36.330754616633314,9.295693137863468,84.77188287504319,17.585481276896623,32.88496245571446,11.846740447295378,0.6124276483483944,8,6,5,12,42,0,4,2022-10-02 23:10:00,62.93212033933766,30.0,111.08813134696044,20.0,4229.549360286535,100.32690077093243,29.855590062962985,True,True,True,Anomaly
Aluminum,Catalyst_B,Day,Imported,Type_A,475.1339301921341,60.13913257330555,75.19151091863455,302.23515245660565,42.8200481669733,8.85372540014977,89.30335852802514,7.157749395070484,39.05410969210928,4.945920947485197,86.47779626981023,13.209431682728953,11.373149230450949,7.77106809508024,0.5624158290177956,12,3,3,12,26,1,0,2022-10-03 10:10:00,15.111757622830282,30.0,101.64674604871176,0.0,4340.299648138175,101.36139107582339,7.058262785648074,True,False,True,Anomaly
Aluminum,,Day,Imported,Type_B,470.7675755940904,101.812814936272,172.80826069871023,365.1110356370468,41.22231852985098,6.359246249855308,90.27361815393417,2.2741358806322207,28.83034279128804,8.575504876684825,99.73096324559056,34.61413041639979,11.270388466500105,6.58773838253722,0.6722440659240208,7,11,4,8,12,0,1,2022-10-04 08:20:00,18.255551781852343,0.0,91.57730401949584,20.0,3176.8326982744597,77.06584228089861,8.857120333312963,True,False,True,Anomaly
Zinc,,Day,Imported,Type_C,448.7843572251202,64.06342786118864,80.85031774707015,1980.9151648594705,40.24675870405648,3.1722806478320136,95.97801773835576,5.21641328682405,34.065671884671495,8.380940203739817,84.71070122479534,33.00506263073027,26.622569831631523,13.350490768512795,0.9099788831940684,4,24,2,12,48,1,1,2022-10-05 06:30:00,99.04575824297352,0.0,36.10005448125683,0.0,1723.5768057991472,42.825232672101556,49.21924718026581,True,True,True,Anomaly
Aluminum,,Day,Imported,Type_A,92.63244506938476,145.2045293074143,72.0604136068112,1990.655535549178,49.356620933190285,3.822236183644273,83.96942933486702,4.107886342107943,27.341813847800623,3.874187281811288,76.1672519363165,52.94931316192989,14.67578935577059,19.532520473095584,0.876861843279958,14,26,2,12,39,1,0,2022-10-05 15:00:00,99.5327767774589,0.0,29.69901913137643,0.0,674.3191755710905,13.662182759307145,40.332087122490684,False,True,True,Anomaly
Aluminum,Catalyst_B,Night,Local,Type_B,454.92153823783855,61.94621247515365,50.73573376112961,1532.2573020761438,47.10395497650857,9.974300465786014,96.00974223728734,9.744552765644896,36.018928479795235,1.4571675645998758,80.7510317640737,23.48057905838055,4.395364404792419,13.118662279042807,0.9286905089023664,14,15,4,8,33,1,3,2022-10-07 00:30:00,76.6128651038072,30.0,36.30508398757436,0.0,4797.631646162435,101.85199201542808,32.52927069160759,True,True,True,Anomaly
Aluminum,Catalyst_B,Day,Local,Type_B,262.15160839548633,143.32130982840317,146.19797484502766,1788.9541112009838,50.67029617283139,7.690072525067841,84.95727085133137,7.65856174212317,16.442277372402163,3.249623691762469,89.78945366678977,51.88002964992094,37.98838651392643,1.3424104391149627,0.7619651855288435,17,17,2,12,26,1,0,2022-10-07 00:50:00,89.4477055600492,30.0,78.86951281962294,0.0,2338.233844954955,46.1460465314722,35.30577569744288,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_B,418.277715952361,120.53659391830617,102.3954843755108,1971.42148708454,57.39155221655719,6.778794374918505,89.02138446492226,2.060036660410396,11.567433948219492,7.213768957487851,90.40372603650913,25.25706529416445,23.838593331745685,9.191176798553515,0.5819247751521517,15,14,2,8,13,0,4,2022-10-07 04:00:00,98.571074354227,30.0,91.8422046066285,20.0,3225.0698154815123,56.194155601721036,34.35037755462196,True,True,True,Anomaly
Zinc,,Day,Imported,Type_A,405.69901590756496,107.29765703638073,146.8777016820727,1020.10305833431,42.545815031233325,9.142811320449356,89.0206198232274,6.494301630435666,14.18515249758439,2.1399796918850864,89.16245857205459,32.701826714458385,36.976236215840025,4.9080809417255296,0.6050243048731017,7,16,4,12,25,1,3,2022-10-07 19:50:00,51.0051529167155,0.0,89.08647465983333,0.0,3976.0885638554646,93.4542812480282,23.976578133135817,True,True,True,Anomaly
